,name,main_artist,release_date,duration_ms,popularity,explicit,album_type,track_id,main_artist_id,genre,list_country,ranking
1000,Młody Manson,Young Multi,2024-01-25,174000,77,True,single,2khnj1kS7t2uNoMGB44c3X,5CkZIA3WpaEFxp0wSjMzRI,polish hip hop,poland,1
1001,Plaster,Szpaku,2024-01-06,155056,77,True,single,6epWbDEEEOakzBeyNr69MO,0Wi2fADbhwXlPUWxBmzo99,polish hip hop,poland,2
1002,Ne Rozumiju,Vixen,2023-10-20,200769,75,False,album,3XWr2NZqYd80MB8FIq9r55,5XKQ8fa0WdWBmgMFDmctCO,smutny rap,poland,3
1003,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,poland,4
1004,NAPALONE FANKI,Eryk Moczko,2024-02-01,187415,70,False,single,1am7ZCYTibeYENexigk6Gz,6BqCCSNavmsoUg5WLnQGhd,,poland,5
1005,"Dzięki, że jesteś",Lanberry,2023-10-05,150937,76,False,single,5Qw74vxmtJzAEYjy1wfVCk,2t3aJxThQrMWaNJgqjMcU8,polish pop,poland,6
1006,Jestem Twoją Bajką,Kleks,2023-12-01,174557,68,False,album,4qN8jx5g3h1oKz95qr3bF0,2Qk1uZpDnwDozHdxmB0dDx,polish viral pop,poland,7
1007,Erotyczne Pif-Paf,Figo i Samogony,2022-08-11,175582,71,False,single,1xHbeaBnk5tV1BEInmVKlw,6oOSXrGnm3gri3wZBkpx1t,polish viral pop,poland,8
1008,BFF,bambi,2023-08-24,174246,75,True,single,1kuhnhugcuXf4CiNdqCRUU,5ic8bWWvZHWf0dDBi9ThNk,polish hip hop,poland,9
1009,HIPNOZA,NIKOŚ,2023-12-30,194471,73,False,single,3a4hbzdiwoXYVa0n9XRyDK,3iRmsaD6hZKTJJABRJKlCX,polish viral pop,poland,10
1010,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,poland,11
1011,Motyle,Sylwia Grzeszczak,2024-01-05,175667,72,False,single,1Eaiv6OMMwO3v4iWl4eHHY,2TRVhYMkHV4jwB92R3McaS,polish pop,poland,12
1012,Całkiem Nowa Bajka,Kleks,2023-12-01,193855,71,False,album,33zbrcm0cYIxT5YvEGlFDl,2Qk1uZpDnwDozHdxmB0dDx,polish viral pop,poland,13
1013,Nim Zajdzie Słońce,Smolasty,2023-08-10,147109,73,True,single,1NtvjagHJRLQogzWVhpghv,5GwdnlZaSwKpHmjcAijATP,polish hip hop,poland,14
1014,New York Freestyle,Otsochodzi,2024-02-12,135300,59,True,single,0Q0sBnoTWkeswHbvvpQyK6,4zvO09rVUIVTeALhs6xLoB,polish hip hop,poland,15
1015,HERO,Kizo,2024-02-13,164895,54,False,single,5lwu9g10m5ghkp9XWl65YZ,2IHoZ3RrDJIikMRsYgHjhy,polish hip hop,poland,16
1016,Stan,Gibbs,2023-10-24,181045,66,False,album,33FD8jBm5LZaQ2jJS3vXzm,1T4HxOYolAEb5PadIVKdWZ,polish hip hop,poland,17
1017,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,poland,18
1018,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,poland,19
1019,Unwritten,Natasha Bedingfield,2004-08-30,259333,93,False,album,3U5JVgI2x4rDyHGObzJfNf,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,poland,20
1020,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,poland,21
1021,PASEK PLAYBOYA,MIÜ,2023-12-22,142225,71,True,single,6g76ndArDHwMe3OsrYxKiu,5NpwJ9XcZH35RxF2PUIqs2,,poland,22
1022,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,poland,23
1023,Stumblin' In,CYRIL,2023-11-10,213363,82,False,single,0h3Xy4V4apMraB5NuM8U7Z,11kt6ggsdxvI8MhyeSMKom,,poland,24
1024,Fluid,ReTo,2023-10-04,142205,71,True,single,30r5RN2yGoKzanggEzqrzM,6QfFTZJHFSe9Xyes6DkAli,polish hip hop,poland,25
1025,Overdrive (feat. Norma Jean Martine),Ofenbach,2023-10-06,155905,89,False,single,3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw,pop dance,poland,26
1026,Miyabi,PRO8L3M,2023-11-30,180573,71,True,album,2lCNJCCu7eiBeGVu9AevkW,7v49oVVUhvIQG5EK0jkcF7,polish hip hop,poland,27
1027,redrum,21 Savage,2024-01-12,270697,97,True,album,52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,atl hip hop,poland,28
1028,FE!N (feat. Playboi Carti),Travis Scott,2023-07-28,191700,93,True,album,42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY,hip hop,poland,29
1029,Death note,Chivas,2024-01-25,162000,67,True,album,13mgRmDwkyfsgG78YyEDLc,1fZAAHNWdSM5gqbi9o5iEA,polish hip hop,poland,30
1030,RAP,Otsochodzi,2024-01-22,156387,70,True,single,7iKwOfZC2rAVOYfaUfmzHS,4zvO09rVUIVTeALhs6xLoB,polish hip hop,poland,31
1031,Explosion Ech poleczko - DNSQ Remix,Kalwi & Remi,2023-09-12,130093,71,False,single,3QHZAr43uvIGpWfJAHhFX3,7kzqfJaU9Ci3UaIQvWtwPm,klubowe,poland,32
1032,Drive,Gibbs,2023-10-24,202758,66,False,album,4kcMDgaU8xb4otoDv5c4kD,1T4HxOYolAEb5PadIVKdWZ,polish hip hop,poland,33
1033,Vanitas,Aleshen,2024-01-26,216923,69,True,single,2stWwxi8C6L1TESgCw9ANY,4lmMkf4tLyEKBslusiNZdu,polish hip hop,poland,34
1034,ONE CALL,Rich Amiri,2023-11-17,121399,85,True,album,69phA1R4gmQsBFRQ3INW8C,2sF5nNXnrrsCPZlt8ZpyGd,rage rap,poland,35
1035,The Night We Met,Lord Huron,2015-04-07,208211,83,False,album,0QZ5yyl6B6utIWkxeBDxQN,6ltzsmQQbmdoHHbLZ4ZN25,indie folk,poland,36
1036,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,poland,37
1037,ITALODISCO,The Kolors,2023-05-05,199512,79,False,single,3QAU2pj4LUKf7yaTgANlQV,72A0Z8q8NiochyK9gUHpCR,italian adult pop,poland,38
1038,Autumn Dance,L.U.C.,2023-10-27,280094,51,False,album,78hH2iGVmsmdPk50AhU2F4,1GRpnNhXWlNMgnFf3NqEjv,,poland,39
1039,Bandycka Jazda,Fagata,2023-12-15,122181,67,True,single,5aLGfNAfjuJoY4ExmgqrTg,0zzP72k8pbLySGH1TPUZW8,polish viral pop,poland,40
1040,Leje Wina,Pusher,2022-12-23,142222,69,True,single,1feg6LWYEdvsjOLzAgWgDd,0fK8tIJvuUipbExfySWTVb,polish drill,poland,41
1041,nie jestem romantyczny,Zeamsone,2024-02-13,121139,53,True,single,3kUY4HIXepmVlxJ4vZGjlA,1FdfWn1DrRwWDtRK8faYKY,polish hip hop,poland,42
1042,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,poland,43
1043,Mam Cię,Paluch,2023-11-17,141500,70,False,single,3moDqdYK90QDw3Lk9q5yDE,462yq5vpZnO172v3nK9ibv,polish hip hop,poland,44
1044,Guantanamera (She's Hot),Pitbull,2010,205186,77,False,album,7CijDWxEEbKq76O5rpyCEN,0TnOYISbd1XYRBk9myaseg,dance pop,poland,45
1045,Ciapakwybujany,GM2L,2023-11-23,100207,71,True,album,2PF5O4wQHtD9KpxNALuoBD,5a6bf006Dgf5kk2OxvpVYY,,poland,46
1046,MONEY ON THE DASH - SPED UP,Elley Duhé,2023-01-20,116465,85,False,single,086THPnabbu1zfDjRsxpoN,67MNhiAICFY6Pwc2YxCO0K,alt z,poland,47
1047,Jolie Jolie,Blacha 2115,2023-08-30,153600,71,False,single,2JJ6WnAfVglnYfxZubSukn,71tiWMKZ5wpl6E0BdwVQza,polish hip hop,poland,48
1048,I Wanna Be Yours,Arctic Monkeys,2013-09-09,183956,96,False,album,5XeFesFbtLpXzIVDNQP22n,7Ln80lUS6He07XvHI8qqHH,garage rock,poland,49
1049,MILLIE WALKY,bambi,2023-11-16,134025,65,False,album,3mzugJrKyhJNzZKS0RgWBg,5ic8bWWvZHWf0dDBi9ThNk,polish hip hop,poland,50
1050,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,australia,1
1051,Stick Season,Noah Kahan,2022-10-14,182346,98,False,album,0mflMxspEfB0VbI1kyLiAv,2RQXRUsr4IW1f3mKyKsy4B,pov: indie,australia,2
1052,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,australia,3
1053,Lovin On Me,Jack Harlow,2023-11-10,138411,99,True,single,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,australia,4
1054,TEXAS HOLD 'EM,Beyoncé,2024-02-10,235636,0,True,single,7AYmToZ5y67fBjq4RLFbuq,6vWDO969PvNqNYHIOW5v0m,pop,australia,5
1055,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,australia,6
1056,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,australia,7
1057,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,australia,8
1058,Prada,cassö,2023-08-11,132359,94,True,single,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn,hypertechno,australia,9
1059,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,2023-08-25,227195,94,False,album,4KULAymBBJcPRpk1yO4dOG,40ZNYROS4zLfyyBSs2PGe2,classic oklahoma country,australia,10
1060,Anti-Hero,Taylor Swift,2022-10-21,200690,92,False,album,0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02,pop,australia,11
1061,Lover,Taylor Swift,2019-08-23,221306,93,False,album,1dGr1c8CrMLDpV6mPbImSI,06HL4z0CvFAxyc27GXpf02,pop,australia,12
1062,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,australia,13
1063,Saving Up,Dom Dolla,2023-10-06,207514,81,False,single,787Y2idwCU2Rk60Prv4wpr,205i7E8fNVfojowcQSfK9m,australian house,australia,14
1064,Something in the Orange,Zach Bryan,2022-04-22,228013,91,False,single,3WMj8moIAXJhHsyLaqIIHI,40ZNYROS4zLfyyBSs2PGe2,classic oklahoma country,australia,15
1065,redrum,21 Savage,2024-01-12,270697,97,True,album,52eIcoLUM25zbQupAZYoFh,1URnnhqYAYcrqrcwql10ft,atl hip hop,australia,16
1066,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,australia,17
1067,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,australia,18
1068,Praise Jah In The Moonlight,YG Marley,2023-12-27,263040,92,True,single,3h5TiWTqGxjSjFrbruPFH9,0n4Fao9kbjgM76RmVlfSwr,,australia,19
1069,Unwritten,Natasha Bedingfield,2004-08-30,259333,93,False,album,3U5JVgI2x4rDyHGObzJfNf,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,australia,20
1070,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,australia,21
1071,Last Night,Morgan Wallen,2023-03-03,163854,87,True,album,7K3BhSpAxZBznislvUMVtn,4oUHIQIBe0LHzYfvXNW4QM,contemporary country,australia,22
1072,Paint The Town Red,Doja Cat,2023-09-20,230480,87,True,album,56y1jOTK0XSvJzVv9vHQBK,5cj0lLjcoR7YOSnhnX0Po5,dance pop,australia,23
1073,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,2023-10-06,319191,93,True,album,1yeB8MUNeLo9Ek1UEpsyz6,3TVXtAsR1Inumwj472S9r4,canadian hip hop,australia,24
1074,Don’t Blame Me,Taylor Swift,2017-11-10,236413,91,False,album,1R0a2iXumgCiFb7HEZ7gUE,06HL4z0CvFAxyc27GXpf02,pop,australia,25
1075,Feather,Sabrina Carpenter,2023-03-17,185552,93,True,album,2Zo1PcszsT9WQ0ANntJbID,74KM79TiuVKeVCqs8QtB0B,pop,australia,26
1076,Flowers,Miley Cyrus,2023-08-18,200600,95,False,album,7DSAEUvxU8FajXtRloy8M0,5YGY8feqx7naU7z4HrwZM6,pop,australia,27
1077,Scared To Start,Michael Marcagi,2024-01-12,159636,88,False,single,3Pbp7cUCx4d3OAkZSCoNvn,4j96cMcT8GRi11qbvo1cLQ,,australia,28
1078,Popular (with Playboi Carti & Madonna),The Weeknd,2024-02-09,215466,74,True,album,7GUhiAHLoVy1V8ucQuZ3CB,1Xyo4u8uXC1ZmMpatF05PJ,canadian contemporary r&b,australia,29
1079,"yes, and?",Ariana Grande,2024-01-12,214994,97,True,single,7gaA3wERFkFkgivjwbSvkG,66CXWjxzNUsdJxJ2JdwvnR,pop,australia,30
1080,Snooze,SZA,2022-12-09,201800,94,True,album,4iZ4pt7kvcaH6Yo8UoZ4s2,7tYKF4w9nC0nq9CsPZTHyP,pop,australia,31
1081,BACK TO ME,¥$,2024-02-09,295471,30,True,album,1icgLGTpX2fQXKRe4D7w2b,4xPQFgDA5M2xa0ZGo5iIsv,,australia,32
1082,vampire,Olivia Rodrigo,2023-09-08,219724,95,True,album,1kuGVB7EU95pJObxwvfwKS,1McMsnEElThX1knmY4oliG,pop,australia,33
1083,Never Lose Me,Flo Milli,2023-11-30,125901,93,True,single,6uTPdRrEDeH8Fyg5L5qmeU,08PvCOlef4xdOr20jFSTPd,viral rap,australia,34
1084,Water,Tyla,2023-07-28,200255,95,False,single,5aIVCx5tnk0ntmdiinnYvw,3SozjO3Lat463tQICI9LcE,,australia,35
1085,cardigan,Taylor Swift,2020-07-24,239560,91,False,album,4R2kfaDFhslZEMJqAFNpdd,06HL4z0CvFAxyc27GXpf02,pop,australia,36
1086,exes,Tate McRae,2023-12-08,159400,91,True,album,4E63weMCaNZuGPEFMnuEi8,45dkTj5sMRSjrmBSBeiHym,alt z,australia,37
1087,The Man,Taylor Swift,2019-08-23,190360,87,False,album,3RauEVgRgj1IuWdJ9fDs70,06HL4z0CvFAxyc27GXpf02,pop,australia,38
1088,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,australia,39
1089,Karma,Taylor Swift,2022-10-21,204852,88,True,album,7KokYm8cMIXCsGVmUvKtqf,06HL4z0CvFAxyc27GXpf02,pop,australia,40
1090,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,2023-10-26,229477,92,False,album,1Iq8oo9XkmmvCQiGOfORiz,06HL4z0CvFAxyc27GXpf02,pop,australia,41
1091,Riptide,Vance Joy,2014-09-09,204280,86,False,album,3JvrhDOgAt6p7K8mDyZwRd,10exVja0key0uqUkk6LJRT,folk-pop,australia,42
1092,Murder on the Dance Floor - triple j Like A Version,Royel Otis,2024-01-29,180872,78,False,single,1swz9stsbG1p34SJHJqiww,5b5bt4mZQpJMoCRbiQ7diH,,australia,43
1093,Fast Car,Luke Combs,2023-03-24,265493,89,False,album,1Lo0QY9cvc8sUB2vnIOxDT,718COspgdWOnwOFpJHRZHS,contemporary country,australia,44
1094,...Ready For It?,Taylor Swift,2017-11-10,208186,87,False,album,2yLa0QULdQr0qAIvVwN6B5,06HL4z0CvFAxyc27GXpf02,pop,australia,45
1095,Love Story (Taylor’s Version),Taylor Swift,2021-04-09,235766,82,False,album,6YvqWjhGD8mB5QXcbcUKtx,06HL4z0CvFAxyc27GXpf02,pop,australia,46
1096,You Need To Calm Down,Taylor Swift,2019-08-23,171360,85,False,album,6RRNNciQGZEXnqk8SQ9yv5,06HL4z0CvFAxyc27GXpf02,pop,australia,47
1097,willow,Taylor Swift,2020-12-10,214706,75,False,album,3Uo7WG0vmLQ07WB4BDwy7D,06HL4z0CvFAxyc27GXpf02,pop,australia,48
1098,Daylight,David Kushner,2023-04-14,212953,94,False,single,1odExI7RdWc4BT515LTAwj,33NVpKoXjItPwUJTMZIOiY,gen z singer-songwriter,australia,49
1099,My Love Mine All Mine,Mitski,2023-09-15,137773,99,False,album,3vkCueOmm7xQDoJ17W1Pm3,2uYWxilOVlUdk4oV9DvwqK,brooklyn indie,australia,50
1100,DOĞUŞTAN BERİ HAKLIYIM (tmm),Lvbel C5,2024-01-11,133755,83,True,single,2M7BEoyAzxLBKgnFQqUGmF,0V2oXYR7DtrZAEFeILRW2r,turkce drill,turkey,1
1101,ARABA,M Lisa,2024-01-12,133333,82,False,single,5tjWDHOCqsbKPuiivil0BM,7CLojerj7StFcAX03tA8Pc,,turkey,2
1102,Kapak Olsun,Defkhan,2023-07-28,147136,81,False,single,4yThcjBXiBsiP8QxFraRG1,5piE2MZ1wGpBjpDud8kTOS,turkish hip hop,turkey,3
1103,Kapalı Kapılar,Sefo,2024-01-26,156000,81,False,single,4tFRoWT0hpshwYHAaDxcLj,1ITjgqpqMDJlqZGAK3mlPQ,turkish trap,turkey,4
1104,pVg,Motive,2024-01-19,243779,79,False,single,5h4MeMaKxsJaHpUIqikkCe,6sBSLIunx1Je0Y2T77wpkP,turkish hip hop,turkey,5
1105,Batık Gemi,Semicenk,2023-12-15,260320,80,False,single,3Gpffv3gaD1UxQPeElIjCp,1CcZoULzFHa8Uhwo6OlQcp,turkish pop,turkey,6
1106,Bir İmkansız Var,Emrah Karaduman,2023-12-08,152699,70,False,single,6dcYNJRora79VEpUj5S2w4,7FvMAbdiffitFmbuJN3Vsk,turkish deep house,turkey,7
1107,Yatıya,Melis Kar,2018-08-06,199047,75,False,single,51yVTZAAXjMuOCiBvN980F,4hdeFgoe7zQEJWXVIAm2yj,turkish pop,turkey,8
1108,Senden Güzeli Mi Var,Emre Fel,2023-12-22,203914,67,False,album,4ehQRRPPelxT1hIYAy1pgy,1kRAeenoDZ5jBdzboZQuKa,turkish singer-songwriter,turkey,9
1109,Yansıma,Derya Uluğ,2023-07-14,173608,82,False,album,4T73JmNNhtkFBzjRfCeMzN,7A6T0nTpXnPXDUGM1yEjEj,turkish pop,turkey,10
1110,Ağlama ben ağlarım,Canozan,2023-09-29,191694,81,False,single,0JU2QfhTrgFsVq5yQ4YQlu,4MUb8ilmrxyePXwSkG31lC,turkish alt pop,turkey,11
1111,Yakışıklı,KÖFN,2023-11-24,146086,80,False,single,40IbMWcOQ3eTkyYcdFSEjM,3ZKkHPTZTq8z8pokwZiInd,turkish alt pop,turkey,12
1112,Yüreğim Ağlar,Amo988,2023-09-15,203000,81,False,single,1wIdx6xw7B01SnnJoamriL,05c2IUQGegTcqtWeWwuJ06,turkish trap pop,turkey,13
1113,Seni Yazdım,ElMusto,2024-02-02,151059,74,False,single,1abxpxR02QBwzEWJal3Khb,1Tjaa3WWIVU00kfZ8Dvpcl,turkish hip hop,turkey,14
1114,Bertaraf,Canbay & Wolker,2023-09-29,154298,79,False,album,1PiyTtoNn0m4kfJWLfjHny,1hgaXjbAcED2p80Lj8dzXT,turkish hip hop,turkey,15
1115,Yoksun,Ebru Yaşar,2024-02-02,136941,71,False,single,0Rb3Zf4wemUX45NNoo5H0L,0Qbd0AGWuzggX61s306wZN,arabesk,turkey,16
1116,aklına ben gelicem,BLOK3,2023-09-22,149406,79,False,single,3ZwRkdnTb4az8X5n4WXuHA,1GMwSpFzrLd12jUX15bHB6,turkce drill,turkey,17
1117,JET BABA,cakal,2023-12-01,140469,78,True,single,7FVpfqKuhl9OYsFUHiZV4T,6CPZWzcKiOKkHn4L2XI4i2,turkce drill,turkey,18
1118,Sopa - Clup Remix,Hande Yener,2010-04-01,243439,78,False,album,2rkDwpmqASO9ZmUFjqwrR3,08mjMUUjyTchMHCW7evc3R,turkish pop,turkey,19
1119,MINI TERORISTA,Jeff Redd,2023-11-10,134400,78,True,single,6kvf06eThDCrvYknMY32To,6xqA7u7TxHUYJp6Ww1XgNx,new school turkce rap,turkey,20
1120,Kehribar,Burak Bulut,2023-09-29,168975,79,False,single,3wtOAcctakLBwmzbCkRSHR,2a2YSCx78HHWVOsCuMpeXz,turkish pop,turkey,21
1121,Fark Ettim,Semicenk,2023-11-03,155406,79,False,single,4rbXJipz3CaSQwtG3xXzzT,1CcZoULzFHa8Uhwo6OlQcp,turkish pop,turkey,22
1122,Veda Türküsü,Emre Fel,2023-12-22,201671,72,False,album,0LbHLvawTrjNv9wRKRjTrS,1kRAeenoDZ5jBdzboZQuKa,turkish singer-songwriter,turkey,23
1123,Ateşe Düştüm,Mert Demir,2023-09-22,230161,80,False,single,3auN910HHNYykQo8i9q5J1,1Zj4GtouAnxHq4qw7ooLfm,turkish alt pop,turkey,24
1124,Eyvah Neye Yarar,Semicenk,2023-12-15,185799,76,False,single,5wSj1BUYLvYf8NWJy9MQuM,1CcZoULzFHa8Uhwo6OlQcp,turkish pop,turkey,25
1125,Tanrım Reva Mı,Semicenk,2023-07-21,147441,77,False,single,4XUjq1m4FEoFCQsjmJ9UKj,1CcZoULzFHa8Uhwo6OlQcp,turkish pop,turkey,26
1126,Bu Gece Karakolluk Olabilirim,Heijan,2024-01-12,175457,75,False,single,2SLWxQ1HDxNlkIhxNRtIaT,0KOSzgkMlkeowt1tgIg6ca,turkish hip hop,turkey,27
1127,Bir Gün Ol Yerimde,Doğu Swag,2023-11-29,169695,75,False,single,4NYYwPTLIgoyPNG2iu3OrG,0uHvlWnhRpaomF4e9IZHLy,turkish hip hop,turkey,28
1128,A La Carte,Kleo,2023-12-15,155833,77,False,single,4MmvreU6tS8j2o693cUgpp,7Crlr0QgOu2yjCKSNEJcSm,,turkey,29
1129,Margiela,Ezhel,2023-10-26,201611,62,True,single,1KGvrw4RWClq7yt42sGG1v,6LnJKrtFnTEGdbWQ2riWCL,turkish hip hop,turkey,30
1130,İlle de Sen,Muti,2023-11-17,146818,78,False,single,2huuuyJHQ6KK6qzwvUlG3c,3NPQ2qMGXAR0g1COJxuZ8r,turkce drill,turkey,31
1131,GÜZEL VE İDDİALI,BLOK3,2024-02-09,175829,69,False,single,3LUFeTIPLxgZYdBxG0eV5k,1GMwSpFzrLd12jUX15bHB6,turkce drill,turkey,32
1132,Gülüşüne Yanıyorum,Amo988,2024-01-26,123765,74,False,single,1u2disQzfl3rUEhfZx35gL,05c2IUQGegTcqtWeWwuJ06,turkish trap pop,turkey,33
1133,SIMARIK,UZI,2023-11-24,172427,77,True,album,5m0FBZ3g71Tv2v5XYZ4pKv,51DevdOxIJin6DB1FXJpD1,turkish trap,turkey,34
1134,Nerdesin,Lotusx,2023-05-26,205473,72,False,single,333y41DcVB1R1Ly1vPNFKO,0nllPfFG95RzZnqdWLLDCD,,turkey,35
1135,ELLERİM BOŞ,M Lisa,2023-08-04,124000,74,False,single,0Y4mwQ4z0Voplgh7o2OZYm,7CLojerj7StFcAX03tA8Pc,,turkey,36
1136,Sen Evlisin,Gülden Karaböcek,1987-08-26,220360,71,False,album,6Q0LyWaNDsLi6KefnEKAMd,2wioAsnSZ6JmA6I7Y7PDkc,anadolu rock,turkey,37
1137,Gitme,Reynmen,2023-09-01,170613,75,False,single,42boV2FGsztYnQMAeoAjb6,1Fg19vpUJpAAPFjnKaVYVW,turkish hip hop,turkey,38
1138,Başıma Belasın,Aleyna Tilki,2023-03-17,144131,76,False,single,0Yyy5dSNK3cgknZ86Cto9g,4ckLjJztj53Ifid7WHweBn,turkish pop,turkey,39
1139,Can Dostum,Emir Can İğrek,2023-06-02,147510,75,False,album,6tHhAUAMwUwlEGpAVq1jlX,4XP7cGw4t8BqZ8Du5q3bHg,turkish alt pop,turkey,40
1140,Rüya Gibi,Dedublüman,2023-10-13,170500,76,False,single,06wiBJmkmQSQUEUj8TESu0,5PRW6j58xEEWL4DDVEITKT,turkce slow sarkilar,turkey,41
1141,DOYAMADIM,AKDO,2024-02-09,157128,67,False,single,4C9oMKq6WuLPVyLFncFMXR,17EAWIoXAMU9Vo9xRrdZQ0,,turkey,42
1142,Patlat,BLOK3,2022-10-14,129095,75,True,single,5qLnFAfF07nwUiARNSWZBJ,1GMwSpFzrLd12jUX15bHB6,turkce drill,turkey,43
1143,B.,Anıl Emre Daldal,2023-09-01,287226,75,False,single,64P8LehzuNRGQ5JhswIHNW,5MHG3bmjGh0aqT8hS3nPzS,turkish alternative rock,turkey,44
1144,Caney,UZI,2023-06-16,165059,76,False,single,6ed4S0as5mj3nSK81HJuyz,51DevdOxIJin6DB1FXJpD1,turkish trap,turkey,45
1145,BAYBAY,BLOK3,2023-03-17,191275,76,False,single,232LbugfZaCUwq82xiELtd,1GMwSpFzrLd12jUX15bHB6,turkce drill,turkey,46
1146,Sakladığın Bir Şeyler Var,Dedublüman,2021-07-16,196800,75,False,single,6t18CcJVpnFAoWfcZxiZtk,5PRW6j58xEEWL4DDVEITKT,turkce slow sarkilar,turkey,47
1147,Al Aramızdan,KÖFN,2023-06-16,171382,68,False,album,44UZWruF4P4uMZ10fd1eMK,3ZKkHPTZTq8z8pokwZiInd,turkish alt pop,turkey,48
1148,Anıları Yak,Burcu Güneş,2022-12-16,162354,75,False,album,46f5m73YzI227nseI9LquF,7EJB9F3fv0x2ezht730D7F,turkish pop,turkey,49
1149,Canın Sağ Olsun,Semicenk,2023-04-21,179617,75,False,single,0mYqW8vhiw9rgwSwB21JQz,1CcZoULzFHa8Uhwo6OlQcp,turkish pop,turkey,50
1150,LUNA,Feid,2023-12-01,196800,97,False,album,7bywjHOc0wSjGGbj04XbVi,2LRoIwlKmHjgvigdNGBHNo,colombian pop,ecuador,1
1151,PERRO NEGRO,Bad Bunny,2023-10-13,162767,96,True,album,7iQXYTyuG13aoeHxGG28Nh,4q3ewBCX7sLwd24euuV69X,reggaeton,ecuador,2
1152,La Diabla,Xavi,2023-11-30,172264,99,False,single,0R6NfOiLzLj4O5VbYSJAjf,3Me35AWHCGqW4sZ7bWWJt1,sad sierreno,ecuador,3
1153,LA FALDA,Myke Towers,2023-09-18,174229,93,True,album,7iUtQNMRB8ZkKC4AmEuCJC,7iK8PXO48WeuP03g8YR51W,reggaeton,ecuador,4
1154,QLONA,KAROL G,2023-08-10,172797,93,True,album,5RqSsdzTNPX1uzkmlHCFvK,790FomKkXshlbRYZFtlgla,reggaeton,ecuador,5
1155,Según Quién,Maluma,2023-08-25,142334,90,True,album,4bw8mcDUSRWfQo63ZTYRnU,1r4hJ1h58CWwUQe3MxPuau,latin pop,ecuador,6
